,name,chroma_stft_mean,rms_mean,bpm,spectral_centroid_mean,spectral_bandwidth_mean,rolloff_mean,zero_crossing_rate_mean,harmony_mean,perceptr_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,label
0,hiphop.00023.wav,0.3905032,0.1904764,92.28515625,2240.2899868283666,2193.980955954686,4728.4366050065255,0.10665716538573086,-1.551194e-05,-0.00035501356,-44.72336959838867,101.19369506835938,-26.26249885559082,52.9281120300293,-11.71543025970459,26.94474983215332,-13.282814979553223,20.712087631225586,-17.486722946166992,11.862878799438477,-10.666727066040039,8.381840705871582,-15.4269380569458,4.878397464752197,-10.051115989685059,4.564088344573975,-1.991847276687622,7.97923469543457,1.2123256921768188,1.365208625793457,hiphop
1,hiphop.00005.wav,0.5009076,0.26158613,71.77734375,2709.1715231555363,2510.8480058517707,5794.946345707656,0.12458309164733179,-0.00028448596,-0.0028988451,-11.706974029541016,81.9766616821289,-8.50862979888916,52.773780822753906,-14.692110061645508,31.962574005126953,-19.680723190307617,22.857765197753906,-14.704154014587402,14.509824752807617,-10.07854175567627,14.002206802368164,-8.072070121765137,7.42814826965332,-5.495323181152344,12.837336540222168,-3.695439338684082,6.218711853027344,-2.584941864013672,0.10216537117958069,hiphop
2,hiphop.00038.wav,0.42764464,0.2926879,184.5703125,2363.017438061907,2384.234166786244,4735.809571917369,0.10522440876643385,0.0013480905,-0.0030593665,-27.39556884765625,78.23584747314453,-17.685041427612305,29.765792846679688,5.6496500968933105,1.6253576278686523,4.279958724975586,9.036849021911621,-2.310666561126709,6.331395149230957,0.0505937822163105,-0.47360190749168396,-0.8530411124229431,-1.7621783018112183,-0.08043961971998215,3.5109007358551025,0.7475903034210205,1.1777526140213013,-1.2132562398910522,-3.5469648838043213,hiphop
3,hiphop.00089.wav,0.48528266,0.12068817,123.046875,2669.947535799815,2396.5034787087584,5526.430800010876,0.11757230943058777,-2.1367403e-05,-0.0006350158,-103.14578247070312,74.0963134765625,-22.450448989868164,51.5986328125,-7.0803446769714355,32.66975784301758,-14.982949256896973,19.6383056640625,-7.0651373863220215,22.26523208618164,-7.316590309143066,17.61652946472168,-0.035863395780324936,14.716656684875488,-4.235780715942383,10.654610633850098,-6.327600955963135,1.0404119491577148,-1.8256199359893799,5.5567803382873535,hiphop
4,hiphop.00011.wav,0.4573043,0.20370935,135.99917763157896,2095.493684414424,2241.0014684922553,4581.942543684745,0.09415142534319412,-3.7347418e-05,-0.0011351968,-74.21385192871094,104.6032943725586,-8.389850616455078,49.65143966674805,-9.374009132385254,21.45152473449707,-16.3361873626709,18.779909133911133,-13.071928977966309,18.470474243164062,-14.949953079223633,6.884744644165039,-15.329197883605957,4.779245376586914,-11.102331161499023,4.739863395690918,-2.8093810081481934,6.800127029418945,-5.809848308563232,-3.77382755279541,hiphop
5,hiphop.00050.wav,0.42583814,0.27367222,99.38401442307692,1683.4272322978072,2427.648677637542,3618.5440382105567,0.04243024337780356,-1.1170461e-05,0.00023702842,-114.05457305908203,110.12893676757812,17.897541046142578,37.944332122802734,27.987619400024414,1.4057868719100952,15.552602767944336,1.4244986772537231,7.35958194732666,-3.319525957107544,8.256998062133789,-0.1889065057039261,0.6798427104949951,3.3433780670166016,-2.470963478088379,0.7678117752075195,-4.851185321807861,-2.3955531120300293,-3.28541898727417,-4.608736991882324,hiphop
6,hiphop.00020.wav,0.49626616,0.17585227,117.45383522727273,2678.1366853576533,2262.492874269033,5267.091429814385,0.1080872667730085,6.5502645e-05,0.00038944822,-122.2618179321289,50.571388244628906,-27.801025390625,66.5802993774414,-6.6053147315979,32.0711555480957,-8.241497993469238,22.450729370117188,-6.943716049194336,21.06760597229004,-6.176519870758057,13.646000862121582,-3.0987207889556885,8.706401824951172,-2.916534185409546,3.6900391578674316,0.28579843044281006,12.886933326721191,14.645563125610352,15.36166763305664,hiphop
7,hiphop.00057.wav,0.39749277,0.2247038,89.10290948275862,1811.5103203177212,2279.639247801251,3890.7900073412125,0.051442110160479504,1.6289505e-06,-7.141222e-05,-113.62305450439453,87.05368041992188,-0.6411240696907043,52.26164245605469,19.378110885620117,19.675209045410156,15.385645866394043,13.703337669372559,6.950014114379883,9.077204704284668,7.971613883972168,4.416630268096924,-0.154311403632164,-0.4344198703765869,0.22512798011302948,-0.8328567743301392,-2.180309534072876,-1.991999626159668,-4.4398932456970215,-4.29970121383667,hiphop
8,hiphop.00025.wav,0.5229611,0.25150633,107.666015625,2305.154159930828,2226.967938410735,4814.935798379495,0.10742489607501933,-9.173505e-06,-0.00034809613,-44.338443756103516,93.38642883300781,-22.30942726135254,48.852542877197266,-13.90401554107666,34.41306686401367,-6.325920104980469,25.873788833618164,-12.33995246887207,20.430221557617188,-5.762978553771973,11.86552619934082,-11.554360389709473,10.151673316955566,-3.9578185081481934,10.602380752563477,0.8375742435455322,9.212481498718262,1.7233541011810303,-0.21945425868034363,hiphop
9,hiphop.00013.wav,0.34253022,0.13663132,103.359375,1798.6768468904265,1688.083876219235,3626.8209152044665,0.09662455288089714,-0.0001500631,-0.00014527437,-129.32366943359375,141.71290588378906,-42.47718811035156,34.01385498046875,-6.9758524894714355,8.70218563079834,-11.367335319519043,15.941672325134277,-9.015237808227539,6.635536193847656,-8.340362548828125,7.552734375,-5.472686767578125,5.86914587020874,-3.156407356262207,-1.6924474239349365,-8.804315567016602,-4.851141929626465,-9.280404090881348,2.12821102142334,hiphop
10,hiphop.00030.wav,0.5398686,0.19390872,89.10290948275862,3725.2303491545617,3205.3230896434516,7642.421897658062,0.172685781008314,-5.2399995e-05,-0.0013814154,-23.859094619750977,43.71672058105469,30.558303833007812,26.47368049621582,4.338361740112305,21.920883178710938,2.5954418182373047,7.0018792152404785,-1.4912325143814087,4.579594612121582,0.4185364246368408,2.4708800315856934,-4.068917274475098,-2.0178864002227783,-3.5649893283843994,-0.12549088895320892,-2.4735865592956543,-1.0351753234863281,-4.772615909576416,-2.6153931617736816,hiphop
11,hiphop.00079.wav,0.43780097,0.15472177,103.359375,3212.057081748591,2833.539110542565,6310.635751250725,0.17229266362142304,-3.367299e-06,0.00010078978,-79.72857666015625,62.312957763671875,-5.125499248504639,18.232166290283203,12.871768951416016,-14.090275764465332,4.909826278686523,1.679017186164856,-5.772541522979736,0.8208757638931274,-3.799454927444458,2.015117645263672,3.4152286052703857,-2.8603146076202393,1.2713984251022339,1.7471728324890137,-2.265964984893799,-1.0283939838409424,-4.603296279907227,-2.821829319000244,hiphop
12,hiphop.00053.wav,0.5031859,0.10891521,107.666015625,3079.233973255754,3220.9111447847536,7003.6118651210845,0.10707709481341841,-6.576232e-06,-1.7226439e-05,-144.92161560058594,66.67506408691406,44.269439697265625,22.51215934753418,6.504937171936035,8.84709644317627,11.890134811401367,5.838830471038818,3.0452945232391357,6.454954147338867,3.565835952758789,2.524190664291382,3.829878807067871,3.719331979751587,6.821736812591553,5.0646562576293945,0.47777044773101807,1.0816030502319336,1.9556487798690796,-0.07338594645261765,hiphop
13,hiphop.00068.wav,0.43750903,0.22871886,95.703125,2544.7011698178053,2747.999139418795,5683.4499845925175,0.0956740471529389,1.3804554e-07,0.00067676866,-66.12837982177734,74.91300201416016,20.638704299926758,39.30213928222656,8.165498733520508,15.136998176574707,-0.3755347430706024,5.573512554168701,1.4621951580047607,-0.649928867816925,-1.5591092109680176,1.443108081817627,-2.407841205596924,-2.1948060989379883,-4.324259281158447,-4.414559364318848,-5.126607894897461,-4.293457984924316,-6.3408684730529785,-5.016050815582275,hiphop
14,hiphop.00060.wav,0.42913225,0.18021424,184.5703125,1717.339437575248,2052.476466703198,3685.6916600203017,0.053872942647911835,3.4629124e-06,-6.482761e-05,-153.5439453125,92.79627990722656,-15.85392951965332,57.93318557739258,8.58076286315918,18.46156883239746,13.27911376953125,11.165099143981934,7.618667125701904,12.968199729919434,5.657402515411377,7.017025470733643,2.8851962089538574,1.6129956245422363,0.013288811780512333,3.026648998260498,-0.23386575281620026,-1.3898926973342896,-2.3185622692108154,-1.3301162719726562,hiphop
15,hiphop.00044.wav,0.37092957,0.03923248,117.45383522727273,2511.160052260249,2326.244367404243,4464.18590400939,0.14095916516502277,0.00013848257,0.00014840446,-268.43682861328125,80.0290298461914,-17.000741958618164,19.08282470703125,2.3489887714385986,-7.11911678314209,4.780389308929443,-7.605894565582275,-10.033048629760742,10.835134506225586,-2.7725133895874023,-5.489514350891113,2.3032820224761963,-6.898865222930908,0.39274826645851135,-1.9274526834487915,-8.547146797180176,-3.2123186588287354,-4.345787048339844,-1.464173674583435,hiphop
16,hiphop.00071.wav,0.42031297,0.24696118,95.703125,3185.1606316038437,3285.563833577727,7471.421952037413,0.1075113743474478,-5.734195e-07,-0.0001662621,-78.83389282226562,51.520469665527344,42.246726989746094,30.081592559814453,20.089994430541992,6.973851203918457,8.016348838806152,6.873312950134277,-4.630008697509766,3.650249481201172,3.6282665729522705,4.323653221130371,2.5973763465881348,0.7570468187332153,-9.165190696716309,-2.1635935306549072,-2.67578125,-5.526809215545654,-1.3248778581619263,-2.4781908988952637,hiphop
17,hiphop.00058.wav,0.51032096,0.1303836,172.265625,2677.7469934520827,2414.5620818050174,5211.751264319895,0.13613681542440062,-1.0603285e-06,-8.58012e-05,-109.82441711425781,63.05491638183594,-13.828152656555176,43.019859313964844,6.172405242919922,23.183786392211914,8.033159255981445,10.669684410095215,0.9683621525764465,5.329998970031738,-1.8259577751159668,-1.4317561388015747,-1.8608028888702393,-3.1810364723205566,-4.7370147705078125,-3.803156614303589,-5.528557300567627,-3.1891098022460938,-3.260481595993042,-3.9268670082092285,hiphop
18,hiphop.00018.wav,0.4596236,0.16548869,143.5546875,2677.2014314758558,2337.2949950342236,5366.388973227233,0.14572457463263727,-1.5216026e-05,-0.0001589101,-113.53240966796875,68.48836517333984,-15.747566223144531,56.377017974853516,-8.18187141418457,27.015605926513672,-12.375524520874023,20.66109848022461,-12.668299674987793,15.433943748474121,-10.997762680053711,14.044763565063477,-12.502289772033691,7.403809070587158,-13.32670783996582,-0.24176929891109467,-12.049073219299316,3.8200719356536865,-2.674412965774536,5.639317035675049,hiphop
19,hiphop.00095.wav,0.57169217,0.10344428,112.34714673913044,2735.685144535069,2295.5018679121245,5419.747351272476,0.1575562373114849,-1.806963e-05,-0.000757064,-92.64569091796875,77.41155242919922,-32.758094787597656,54.58647537231445,-13.199568748474121,33.66070556640625,-12.07493782043457,28.023540496826172,-11.954623222351074,18.832199096679688,-6.661868572235107,13.044241905212402,-7.0119757652282715,7.071406364440918,-4.538113117218018,6.490719318389893,-2.9716415405273438,3.705167293548584,-5.408539772033691,-4.210358619689941,hiphop
20,hiphop.00034.wav,0.47308233,0.22744754,198.76802884615384,3191.91701574384,2735.4354316436898,6355.537277747845,0.1693078753591954,-7.348351e-05,-0.0012697406,5.626782417297363,53.15753173828125,-9.09119987487793,26.983356475830078,0.5944694876670837,15.572928428649902,1.6008063554763794,7.687560081481934,4.979696273803711,8.549695014953613,3.3433353900909424,8.506850242614746,1.0881996154785156,4.908384799957275,0.8471130728721619,3.3546793460845947,-2.901684284210205,2.776017427444458,-1.803884744644165,-0.2859233319759369,hiphop
21,hiphop.00076.wav,0.41970685,0.23710126,95.703125,2328.5263371258393,2627.5253121184046,4935.3418761782195,0.09665249782482599,0.0012162161,0.0011979503,-111.27532958984375,89.93035125732422,4.450366020202637,14.537683486938477,9.92753791809082,-9.475553512573242,2.903545379638672,-0.15854305028915405,-3.079089879989624,3.2574100494384766,-1.5119746923446655,1.5706157684326172,2.3876395225524902,-1.1697704792022705,0.8656741976737976,0.6658926606178284,-5.165466785430908,2.7177014350891113,2.351001024246216,-0.25273972749710083,hiphop
22,hiphop.00015.wav,0.42763123,0.14012909,198.76802884615384,2397.144331496255,2346.275923224042,5283.620203288138,0.11600965837683681,-2.4730749e-05,-0.0008251398,-81.90423583984375,94.72069549560547,-16.211036682128906,40.5373420715332,-12.241579055786133,28.193035125732422,-20.108301162719727,18.112102508544922,-14.630497932434082,14.17990779876709,-7.273159503936768,13.656332969665527,-8.495123863220215,7.899786472320557,-4.828516960144043,5.105701446533203,-5.877636909484863,2.07596492767334,-5.6626787185668945,-1.368744134902954,hiphop
23,hiphop.00032.wav,0.48117745,0.13448663,99.38401442307692,2145.8909456679403,2441.6699495371527,4529.893202670785,0.07872191436531008,-0.00029982658,-0.0011929442,-148.12135314941406,90.5676498413086,-0.2753230929374695,28.85523796081543,19.306163787841797,15.24502944946289,4.281466484069824,15.5199556350708,1.2726043462753296,11.129076957702637,8.849079132080078,6.316172122955322,1.6312522888183594,1.4264012575149536,-3.4119386672973633,1.1954082250595093,-0.7235131859779358,0.7817314863204956,-0.4509487748146057,1.7203562259674072,hiphop
24,hiphop.00052.wav,0.43948996,0.109974444,103.359375,2595.99496745913,2881.828145437719,5859.520974568591,0.08233033642691415,6.1554747e-06,-8.341151e-06,-146.4595489501953,81.55766296386719,31.963329315185547,22.411771774291992,5.077597141265869,13.617269515991211,6.487693786621094,8.40861701965332,4.4354047775268555,4.99752140045166,1.8295834064483643,2.8662936687469482,4.529709815979004,3.8548667430877686,1.336745023727417,1.2318841218948364,0.5796159505844116,-0.16625896096229553,-0.6509831547737122,-0.08222121000289917,hiphop
25,hiphop.00026.wav,0.46228787,0.16455324,103.359375,3460.242899341846,2917.556806341399,7021.890286786841,0.17268506904625383,-0.00038711407,-0.001077011,-102.8993911743164,30.651878356933594,20.850290298461914,45.66796112060547,9.681036949157715,8.775829315185547,1.5652859210968018,12.388126373291016,0.559412956237793,5.136999607086182,-2.724470376968384,8.163297653198242,-1.330527663230896,3.3261489868164062,1.2415821552276611,3.234529972076416,-2.7110445499420166,5.748891353607178,-0.7238463163375854,2.703361749649048,hiphop
26,hiphop.00008.wav,0.44562897,0.14181587,172.265625,3070.8377584674818,2349.6645267587255,5754.494566596578,0.17704972387374324,0.00037009505,0.00054796477,-111.15650177001953,55.170074462890625,-18.427658081054688,47.19125747680664,-24.791309356689453,22.537811279296875,-21.141803741455078,12.53944206237793,-15.87039852142334,16.290924072265625,-12.566340446472168,9.624495506286621,-12.129927635192871,4.860330581665039,-2.208542823791504,6.888277530670166,0.47717228531837463,12.992371559143066,5.944772720336914,5.4409499168396,hiphop
27,hiphop.00092.wav,0.4876562,0.1225821,112.34714673913044,2330.136830337981,2664.101041153429,5836.389018543358,0.07259227873646558,-3.0277393e-05,-0.00091662124,-145.03775024414062,84.07012176513672,10.873836517333984,43.60234451293945,6.2924957275390625,36.12594985961914,-14.647669792175293,26.805587768554688,-10.327141761779785,24.690153121948242,-8.71804428100586,18.786041259765625,-4.39237642288208,9.876546859741211,-8.126446723937988,8.81314468383789,-7.878329277038574,2.871795654296875,-4.343581676483154,-1.12057626247406,hiphop
28,hiphop.00078.wav,0.41970685,0.23710126,95.703125,2328.5263371258393,2627.5253121184046,4935.3418761782195,0.09665249782482599,0.0012162161,0.0011979503,-111.27532958984375,89.93035125732422,4.450366020202637,14.537683486938477,9.92753791809082,-9.475553512573242,2.903545379638672,-0.15854305028915405,-3.079089879989624,3.2574100494384766,-1.5119746923446655,1.5706157684326172,2.3876395225524902,-1.1697704792022705,0.8656741976737976,0.6658926606178284,-5.165466785430908,2.7177014350891113,2.351001024246216,-0.25273972749710083,hiphop
29,hiphop.00086.wav,0.47949556,0.07905619,99.38401442307692,2083.438900600618,2198.235479630826,4479.439167633411,0.07984399168600155,-3.258474e-05,-0.00049009366,-198.9590301513672,92.61326599121094,-19.52155113220215,39.53247833251953,-0.6365575194358826,33.590065002441406,-6.464648723602295,27.52346420288086,-2.397747278213501,14.995195388793945,-2.988018035888672,14.893810272216797,-3.3824236392974854,9.28760814666748,0.8369548320770264,8.286410331726074,-0.5855432748794556,-1.6162292957305908,1.2545994520187378,3.0456838607788086,hiphop
30,hiphop.00040.wav,0.35195386,0.13133316,80.74951171875,2461.1623517130206,2795.149697225465,5329.500523556321,0.10385537963403042,2.8885358e-06,-2.9221319e-05,-181.82989501953125,96.30242156982422,44.098758697509766,13.558764457702637,5.9979143142700195,-3.040827751159668,3.0881502628326416,-9.844586372375488,-3.7857658863067627,5.328353404998779,-1.0493561029434204,7.574631690979004,5.8804144859313965,-0.2962152659893036,0.5034162402153015,0.7670034170150757,-5.549851894378662,-5.252007961273193,-3.3218231201171875,-5.107117176055908,hiphop
31,hiphop.00075.wav,0.46514747,0.19159333,92.28515625,3140.9185614685907,2849.9481077061205,6336.75704212587,0.14681442744586234,4.987814e-07,-0.0006647392,-94.55955505371094,51.67703628540039,17.531383514404297,28.922719955444336,2.053647756576538,3.7297470569610596,-1.8468494415283203,4.372743606567383,8.770599365234375,2.1283352375030518,-1.3841965198516846,4.6820244789123535,4.068846702575684,0.007691232021898031,0.2095545083284378,-0.44154199957847595,-4.121804237365723,-1.1049199104309082,-0.1245945617556572,-2.759995698928833,hiphop
32,hiphop.00002.wav,0.39913034,0.09347894,99.38401442307692,1490.6835757271929,1910.490628949522,3095.0940196309457,0.05871157192575406,-0.000951561,-0.0018315682,-202.88803100585938,132.3721466064453,12.01728343963623,43.74681091308594,-10.215272903442383,17.12158203125,-13.547270774841309,15.044367790222168,-16.248144149780273,9.423360824584961,-11.636702537536621,7.048088073730469,-4.321259021759033,0.823883056640625,-5.606884002685547,1.260992169380188,-6.967103481292725,0.3928656578063965,-2.4253883361816406,-2.9329679012298584,hiphop
33,hiphop.00027.wav,0.43504965,0.13499676,92.28515625,2639.343177514054,2632.706008504962,5633.429340662317,0.10254357665639445,0.0006196932,0.0011943623,-109.31012725830078,76.75423431396484,2.7861831188201904,19.18744659423828,0.5631858706474304,8.245013236999512,-8.030610084533691,6.012482166290283,-4.275914192199707,3.656071662902832,-1.5355547666549683,2.6638357639312744,2.2838659286499023,2.8641951084136963,-5.2186279296875,5.359879970550537,-6.171875953674316,2.2480874061584473,-2.446408987045288,-5.933981418609619,hiphop
34,hiphop.00056.wav,0.48753798,0.16656049,99.38401442307692,2355.838782669349,2497.0585106337353,5177.219867042489,0.07014558560518175,-6.612978e-06,-9.724532e-05,-101.07152557373047,72.411376953125,-2.371432065963745,46.02547073364258,5.528785705566406,24.215314865112305,3.5469202995300293,14.532065391540527,5.650925159454346,13.522768020629883,4.967972755432129,9.913980484008789,2.9338572025299072,-3.0111420154571533,-1.2484564781188965,2.30961537361145,-2.816136598587036,1.7621337175369263,0.8564974069595337,-4.360647678375244,hiphop
35,hiphop.00085.wav,0.4602074,0.106190525,112.34714673913044,2607.8596297434747,2391.9552711530187,5534.641062300609,0.12721671379543698,-3.1309497e-05,-0.0005995447,-114.32079315185547,80.86039733886719,-18.204160690307617,50.67010498046875,-14.9252347946167,29.262060165405273,-20.069793701171875,18.57425880432129,-17.683847427368164,16.681060791015625,-11.42641830444336,16.298980712890625,-4.461121559143066,10.55615234375,-4.064554214477539,9.139760971069336,-2.847208261489868,0.629919707775116,-2.007858991622925,0.5490270256996155,hiphop
36,hiphop.00062.wav,0.46996167,0.19083652,92.28515625,2448.90855348653,2508.0552310843054,4929.937758301914,0.1095162352571539,-3.8932043e-07,0.00013007567,-144.11631774902344,73.39044952392578,4.657705783843994,24.017290115356445,12.901470184326172,14.007320404052734,8.624696731567383,6.899631023406982,-1.2319986820220947,-0.8580606579780579,1.1545575857162476,2.5797810554504395,-1.1144274473190308,3.132437229156494,-4.241785526275635,-0.4672635495662689,1.6489609479904175,1.2019847631454468,-0.4810837209224701,-2.039599657058716,hiphop
